1 207 150313
1 208 46721
0 209 37365
1 210 144415
1 211 29959
0 212 177639
1 213 348407
1 214 19332
1 215 12086
0 216 181442
0 217 42042
1 218 290388
1 219 57973
1 220 301826
1 221 158813
1 222 144167
1 223 23835
0 224 27195
1 225 222430
1 226 22459
0 227 27538
1 228 20
0 229 26795
1 230 43142
0 231 38923
0 232 24766
1 233 298451
1 234 310804
1 235 337707
1 236 237988
1 237 202233
1 238 146752
1 239 309883
0 240 32017
1 241 15760
1 242 300851
1 243 146134
1 244 149988
1 245 146455
1 246 307860
1 247 339366
1 248 31491
1 249 4344
1 250 291956
1 251 173978
1 252 286835
1 253 350144
0 254 173333
0 255 26239
1 256 342921
1 257 16147
1 258 74315
0 259 14219
1 260 10439
1 261 296338
1 262 32142
1 263 307320
1 264 160598
1 265 5097
1 266 41378
1 267 15741
1 268 24846
1 269 40863
1 270 202463
0 271 21844
1 272 5086
0 273 27854
1 274 304521
1 275 247857
1 276 292904
1 277 341450
1 278 291351
1 279 234735
1 280 144050
1 281 19903
1 282 1491
1 283 302270
1 284 164803
1 285 242930
1 286 5082
0 287 29143
1 288 20054
1 289 241480
1 290 236537
1 291 15570
0 292 31625
0 293 29133
1 294 23034
0 295 35383
1 296 343709
1 297 287144
1 298 17137
1 299 243474
1 300 170131
1 301 23581
1 302 334894
1 303 147409
1 304 16264
0 305 326398
1 306 183347
1 307 10281
1 308 242052
1 309 203496
1 310 55505
1 311 341956
1 312 38183
1 313 37317
0 314 36892
1 315 336145
1 316 237537
1 317 330686
1 318 291569
1 319 174006
0 320 319070
1 321 43015
1 322 41544
1 323 315222
1 324 159596
1 325 345497
0 326 246520
1 327 344618
1 328 37815
1 329 344814
1 330 301057
1 331 307735
1 332 20298
1 333 22930
1 334 2447
0 335 17423
1 336 29502
1 337 223551
0 338 30175
1 339 347991
1 340 28774
0 341 13433
1 342 6610
0 343 159567
1 344 236376
1 345 17711
1 346 288560
2 347 145419
1 348 12135
1 349 42250
1 350 40884
0 351 244730
1 352 16612
1 353 25268
1 354 243114
1 355 24200
1 356 157955
1 357 332304
1 358 302809
1 359 40699
1 360 333613
1 361 318661
1 362 176324
0 363 246907
1 364 344008
1 365 29935
1 366 314968
1 367 225925
1 368 341045
1 369 239388
1 370 36687
1 371 339037
1 372 36024
1 373 45041
1 374 224575
1 375 58361
1 376 161167
1 377 244896
1 378 287063
1 379 292820
1 380 41835
1 381 327139
1 382 33385
1 383 41989
1 384 336715
1 385 348636
1 386 232636
1 387 159680
1 388 235369
1 389 226681
1 390 32337
1 391 182248
1 392 232291
0 393 31333
1 394 297633
1 395 169750
1 396 266
1 397 311536
1 398 18788
1 399 14595
1 400 318425
1 401 222591
1 402 147536
1 403 33946
1 404 10976
1 405 222158
1 406 13209
1 407 201822
0 408 315609
1 409 38253
1 410 159957
1 411 31126
1 412 231033
1 413 164771
1 414 13073
1 415 228005
0 416 103515
1 417 150119
1 418 17948
1 419 184259
1 420 241759
1 421 318745
1 422 147754
0 423 336881
1 424 40819
0 425 204449
1 426 11335
1 427 298691
1 428 346854
1 429 300954
1 430 238579
1 431 179855
1 432 313663
1 433 226565
1 434 205495
0 435 36166
1 436 335819
1 437 301672
1 438 94163
1 439 13740
1 440 41519
2 441 144685
1 442 218098
0 443 29328
1 444 38231
1 445 958
0 446 18431
1 447 292224
1 448 300050
1 449 248403
1 450 38852
1 451 20516
1 452 243712
1 453 160786
1 454 144661
1 455 229367
1 456 181876
0 457 182741
1 458 162450
1 459 24657
1 460 61513
1 461 308498
0 462 56658
1 463 58180
1 464 34003
1 465 342754
1 466 314745
2 467 145982
1 468 176630
2 469 32135
1 470 164993
1 471 161571
1 472 219958
1 473 19839
1 474 17046
2 475 146616
1 476 234309
1 477 19023
1 478 237940
1 479 161309
1 480 340358
1 481 13333
1 482 318435
1 483 164879
1 484 337431
2 485 236601
1 486 335272
1 487 144704
2 488 240663
1 489 5116
0 490 26909
1 491 288398
0 492 150344
1 493 340910
1 494 17069
1 495 16902
1 496 147539
1 497 184768
1 498 17818
1 499 38599
1 500 607
1 501 11319
1 502 24302
1 503 244179
0 504 177483
1 505 143907
1 506 315341
1 507 290892
1 508 156238
0 509 178991
2 510 145956
2 511 145992
1 512 162465
2 513 38060
0 514 27271
1 515 235934
1 516 330870
1 517 237458
1 518 160948
0 519 26683
1 520 202558
1 521 318940
1 522 172407
1 523 320920
1 524 246419
1 525 229389
1 526 765
0 527 246906
1 528 1923
2 529 33219
1 530 42160
1 531 203864
1 532 337216
1 533 287144
1 534 237585
1 535 231551
1 536 205623
1 537 29869
0 538 29539
0 539 30873
1 540 173258
1 541 336742
1 542 246287
1 543 303402
1 544 340545
1 545 299588
1 546 18519
1 547 181470
1 548 34292
0 549 19334
0 550 31308
1 551 41004
1 552 346401
2 553 145357
1 554 30447
1 555 25545
1 556 221493
1 557 10315
1 558 29985
1 559 17446
1 560 236437
1 561 24721
2 562 145905
1 563 324787
1 564 340478
0 565 117913
1 566 299025
2 567 146084
1 568 287735
0 569 28218
1 570 40026
1 571 234813
0 572 206088
1 573 23329
1 574 290607
0 575 241043
1 576 213
1 577 40343
0 578 157965
1 579 331444
1 580 335650
0 581 15171
0 582 177170
1 583 25260
1 584 240017
0 585 27703
0 586 247207
1 587 338090
0 588 238212
1 589 291419
1 590 243218
1 591 231378
1 592 334510
1 593 16150
1 594 232801
0 595 25340
0 596 247255
1 597 162255
1 598 37396
1 599 1551
1 600 312483
1 601 143862
0 602 35766
1 603 173045
0 604 29150
1 605 19733
1 606 32571
1 607 177668
1 608 57872
1 609 201400
0 610 293035
1 611 1799
0 612 170838
1 613 223923
1 614 55502
1 615 235025
1 616 16091
0 617 337375
1 618 241304
1 619 221467
1 620 293543
1 621 204315
1 622 309920
1 623 204027
1 624 143529
1 625 307298
2 626 309964
1 627 336186
1 628 296522
1 629 13072
1 630 231560
0 631 41961
0 632 19323
1 633 157290
1 634 223151
1 635 2429
1 636 307011
2 637 144681
1 638 239500
1 639 313918
1 640 34303
1 641 290558
1 642 334445
1 643 347590
1 644 4902
1 645 37117
1 646 335740
2 647 145030
1 648 40164
1 649 335009
0 650 223728
1 651 201584
1 652 34323
0 653 16397
1 654 342666
2 655 146558
1 656 239533
1 657 3506
1 658 205017
1 659 345908
1 660 11157
1 661 244232
1 662 147536
1 663 150082
1 664 247774
1 665 342684
1 666 288635
1 667 41923
1 668 29990
0 669 171496
0 670 12433
1 671 176476
0 672 71
1 673 58708
0 674 318941
1 675 35129
1 676 346373
1 677 226795
1 678 223724
1 679 320515
1 680 231545
1 681 148389
1 682 236748
2 683 308857
1 684 180701
1 685 236375
1 686 25433
1 687 20945
1 688 16853
1 689 178796
1 690 150441
1 691 24411
2 692 247513
1 693 233069
1 694 187521
1 695 39357
1 696 340000
0 697 204254
1 698 165762
1 699 16962
1 700 25548
1 701 226006
0 702 31988
1 703 39883
0 704 28755
0 705 315091
1 706 222488
1 707 27932
1 708 31052
0 709 33712
1 710 342655
1 711 12893
1 712 240692
1 713 17421
1 714 240913
1 715 313544
1 716 164085
1 717 15683
2 718 146362
1 719 289638
1 720 2377
2 721 146550
1 722 14220
1 723 313182
2 724 145209
1 725 339683
1 726 335104
1 727 287177
0 728 37531
1 729 15823
1 730 286662
1 731 203555
1 732 23652
1 733 25601
1 734 37243
1 735 159079
1 736 291198
1 737 221207
0 738 25829
0 739 11049
0 740 35447
1 741 41831
0 742 287202
1 743 41765
0 744 36470
1 745 315407
1 746 340126
1 747 35603
1 748 232780
1 749 41308
0 750 9588
2 751 244724
1 752 305189
1 753 348559
1 754 178389
1 755 203129
0 756 57829
1 757 272944
1 758 229532
1 759 305312
1 760 321949
1 761 317115
1 762 305062
2 763 350016
0 764 10383
1 765 324781
1 766 11408
1 767 161113
1 768 18310
1 769 244344
0 770 247546
1 771 292379
1 772 286913
1 773 31590
1 774 174918
1 775 302403
1 776 22104
1 777 294270
2 778 144440
1 779 23675
1 780 334858
0 781 326352
0 782 201891
1 783 150040
0 784 301199
1 785 304525
1 786 21534
1 787 335052
1 788 94
1 789 339312
1 790 25614
1 791 244335
1 792 21731
1 793 10222
1 794 506
0 795 150171
1 796 340957
1 797 292690
1 798 293375
1 799 2169
1 800 289215
1 801 240020
1 802 241482
1 803 17217
1 804 161869
1 805 310941
0 806 16967
1 807 57730
1 808 180354
1 809 231584
1 810 341547
1 811 16325
0 812 246218
0 813 202690
1 814 318684
1 815 204179
1 816 248352
0 817 181729
1 818 313553
0 819 308257
0 820 41885
1 821 194601
1 822 334800
1 823 289102
1 824 158515
1 825 163148
1 826 304044
1 827 339840
1 828 163557
0 829 33978
1 830 334662
1 831 206014
1 832 305153
1 833 345882
1 834 241277
1 835 304865
1 836 37422
0 837 244670
1 838 42000
1 839 342596
1 840 293406
1 841 11885
1 842 158484
1 843 147452
1 844 227892
1 845 39893
1 846 23370
1 847 336533
1 848 229988
1 849 235759
2 850 144323
0 851 14403
1 852 289040
1 853 313976
0 854 305576
1 855 280
1 856 172098
1 857 290513
1 858 231377
1 859 292727
0 860 16004
1 861 321005
1 862 305377
1 863 225829
1 864 162052
1 865 272544
1 866 348354
1 867 35287
1 868 150757
1 869 164354
1 870 143546
1 871 341769
0 872 17539
1 873 332869
1 874 287260
1 875 288317
0 876 14910
1 877 227240
0 878 35008
1 879 240746
1 880 343522
1 881 19691
1 882 15344
1 883 236091
1 884 293962
1 885 204335
1 886 232941
0 887 178628
1 888 240538
1 889 332447
1 890 315829
1 891 223756
0 892 204462
0 893 30883
1 894 231528
1 895 21766
1 896 148114
1 897 159683
1 898 181934
1 899 305239
0 900 307908
0 901 19843
1 902 148370
1 903 345328
0 904 302865
0 905 31674
1 906 336271
1 907 165052
1 908 302070
1 909 311482
1 910 2135
1 911 148427
1 912 285139
1 913 224594
2 914 144221
1 915 235453
2 916 145352
1 917 143794
1 918 165256
1 919 17322
1 920 303696
1 921 292854
1 922 225231
0 923 180813
1 924 25178
1 925 223725
1 926 349151
0 927 318928
1 928 40697
1 929 292335
1 930 203628
1 931 321539
0 932 41313
1 933 32790
1 934 335192
0 935 179406
0 936 344520
1 937 33763
1 938 149795
1 939 146524
1 940 321252
1 941 228483
0 942 202601
1 943 177451
1 944 347641
1 945 346944
1 946 185032
1 947 247977
1 948 16304
0 949 19213
1 950 145833
1 951 29630
1 952 34250
1 953 349442
1 954 294092
1 955 300953
1 956 307461
1 957 147701
1 958 147837
1 959 13956
0 960 28426
1 961 12144
1 962 42198
1 963 29197
1 964 14781
1 965 29001
1 966 178305
2 967 35775
1 968 324656
1 969 147862
1 970 315190
1 971 15130
1 972 20780
1 973 159102
1 974 334443
1 975 248063
1 976 224486
1 977 39359
1 978 318293
1 979 162888
1 980 222801
1 981 287164
1 982 202629
1 983 348079
1 984 22544
1 985 308614
1 986 298187
1 987 307524
1 988 38844
1 989 148485
0 990 180172
0 991 150320
1 992 172652
1 993 313572
1 994 230738
1 995 34789
0 996 204919
1 997 344282
1 998 310523
1 999 191115
1 1000 223815
1 1001 19537
1 1002 229231
2 1003 2004
1 1004 31376
1 1005 42012
1 1006 32488
0 1007 245313
0 1008 32907
1 1009 234771
0 1010 33059
1 1011 223254
1 1012 230559
1 1013 289136
1 1014 176716
1 1015 38830
1 1016 14990
1 1017 11772
1 1018 18238
1 1019 61353
1 1020 147515
1 1021 339219
1 1022 303447
1 1023 178144
0 1024 172055
1 1025 232496
1 1026 222918
1 1027 221733
1 1028 17390
1 1029 172130
1 1030 294962
1 1031 30070
2 1032 28853
1 1033 12483
1 1034 320609
1 1035 40580
0 1036 29050
1 1037 148797
1 1038 37062
1 1039 237622
0 1040 27508
1 1041 338755
1 1042 274133
1 1043 33093
1 1044 26484
1 1045 222672
1 1046 300545
1 1047 233320
1 1048 314060
1 1049 236841
2 1050 314990
1 1051 146759
1 1052 21466
1 1053 227657
1 1054 298595
1 1055 169737
1 1056 292372
1 1057 288077
1 1058 350348
1 1059 311425
1 1060 202439
1 1061 143540
1 1062 297904
1 1063 239070
1 1064 42674
1 1065 287020
1 1066 182301
1 1067 347727
1 1068 202257
1 1069 25016
1 1070 343856
1 1071 30567
1 1072 342020
1 1073 169785
1 1074 18328
1 1075 235894
1 1076 334481
1 1077 40703
1 1078 290719
2 1079 161019
1 1080 225169
1 1081 20858
1 1082 36909
2 1083 35021
1 1084 34598
1 1085 22416
1 1086 38579
1 1087 320131
1 1088 163590
1 1089 348764
0 1090 245403
1 1091 267
1 1092 292332
1 1093 226553
1 1094 33814
0 1095 322122
1 1096 34972
2 1097 146573
1 1098 47797
0 1099 183054
2 1100 240726
1 1101 162234
1 1102 341617
1 1103 147242
1 1104 14036
1 1105 23523
1 1106 335143
1 1107 203639
1 1108 43081
1 1109 201866
1 1110 330188
1 1111 180587
1 1112 10641
1 1113 146306
1 1114 161903
1 1115 203689
0 1116 10847
1 1117 17443
0 1118 10755
0 1119 236189
1 1120 272567
1 1121 159060
1 1122 235206
1 1123 288271
1 1124 334845
1 1125 233640
1 1126 23500
0 1127 202983
1 1128 337879
1 1129 183826
1 1130 42108
0 1131 313713
1 1132 20664
2 1133 146079
1 1134 175177
1 1135 229152
1 1136 312761
0 1137 34736
1 1138 9972
1 1139 16972
1 1140 38877
1 1141 224671
0 1142 322084
1 1143 290391
1 1144 11614
0 1145 222098
1 1146 333358
1 1147 242960
1 1148 18053
1 1149 21064
0 1150 171072
0 1151 204587
0 1152 31114
1 1153 288536
2 1154 297661
1 1155 22577
1 1156 336226
1 1157 9781
1 1158 324572
1 1159 148720
1 1160 239764
1 1161 237533
0 1162 35954
2 1163 144347
1 1164 305111
1 1165 223049
1 1166 312970
1 1167 320094
0 1168 33995
1 1169 248300
1 1170 147894
0 1171 238566
1 1172 337265
1 1173 344262
1 1174 294387
1 1175 333935
0 1176 159487
1 1177 24
1 1178 299663
1 1179 169894
0 1180 341204
2 1181 41588
0 1182 12650
1 1183 201417
1 1184 10854
1 1185 349014
1 1186 58208
0 1187 24798
2 1188 47458
1 1189 23089
1 1190 175629
1 1191 159565
0 1192 12434
1 1193 332756
1 1194 41813
1 1195 35650
0 1196 174481
1 1197 342238
1 1198 184945
1 1199 36717
1 1200 289629
1 1201 17544
1 1202 320667
1 1203 346480
1 1204 17505
1 1205 233755
1 1206 222896
1 1207 33587
2 1208 147163
1 1209 336653
1 1210 304862
1 1211 309753
1 1212 312514
1 1213 12121
0 1214 181690
1 1215 16551
1 1216 239524
1 1217 308696
1 1218 346641
1 1219 148566
1 1220 339951
1 1221 30243
1 1222 150039
0 1223 159270
0 1224 2202
1 1225 31771
0 1226 206133
1 1227 339283
0 1228 245090
1 1229 316579
1 1230 309581
0 1231 37199
1 1232 330093
1 1233 147475
1 1234 242982
1 1235 340179
1 1236 301438
1 1237 333397
1 1238 331182
1 1239 21062
1 1240 299163
1 1241 291356
1 1242 349343
1 1243 148136
1 1244 159453
1 1245 158381
1 1246 222983
1 1247 290150
1 1248 349966
2 1249 37423
1 1250 158369
1 1251 15201
0 1252 205138
1 1253 148349
1 1254 16685
0 1255 243577
1 1256 180784
1 1257 342819
1 1258 246334
1 1259 584
0 1260 19003
1 1261 160639
1 1262 9529
1 1263 346117
1 1264 344069
1 1265 229710
1 1266 339663
1 1267 316636
0 1268 318536
0 1269 203173
1 1270 11931
1 1271 236937
1 1272 12561
1 1273 348551
1 1274 341359
1 1275 309479
1 1276 173671
1 1277 349536
1 1278 302313
1 1279 244079
1 1280 315493
1 1281 312886
0 1282 26356
2 1283 241079
1 1284 307949
1 1285 232175
1 1286 324567
1 1287 143655
1 1288 158643
1 1289 248411
1 1290 19291
1 1291 291474
1 1292 223149
1 1293 202415
1 1294 297966
1 1295 161454
1 1296 165138
1 1297 14093
0 1298 177413
2 1299 315287
1 1300 44446
2 1301 309865
1 1302 160641
1 1303 347632
1 1304 2575
1 1305 246169
1 1306 22654
2 1307 24616
1 1308 292665
1 1309 39955
1 1310 177211
2 1311 240411
0 1312 31359
1 1313 221054
1 1314 24447
1 1315 232689
1 1316 149292
1 1317 335165
1 1318 292327
0 1319 238413
1 1320 16832
1 1321 2473
1 1322 68778
1 1323 241877
2 1324 307643
1 1325 336778
1 1326 239265
1 1327 232648
1 1328 234550
1 1329 11905
1 1330 237591
1 1331 304872
1 1332 16014
0 1333 10672
1 1334 17800
0 1335 24698
1 1336 39263
1 1337 341706
1 1338 345140
1 1339 69295
0 1340 32676
1 1341 330802
1 1342 951
0 1343 247586
1 1344 291693
1 1345 334264
1 1346 181494
1 1347 336194
1 1348 309155
1 1349 23297
1 1350 42127
1 1351 18168
1 1352 349528
1 1353 29991
1 1354 2257
0 1355 10838
0 1356 10421
2 1357 146201
1 1358 147949
0 1359 2205
0 1360 246215
1 1361 32921
1 1362 238150
1 1363 315795
0 1364 742
0 1365 29863
1 1366 148787
1 1367 37721
1 1368 318800
2 1369 144102
1 1370 336376
1 1371 285146
1 1372 143615
1 1373 219270
1 1374 1956
0 1375 242841
1 1376 236071
1 1377 29656
1 1378 289031
1 1379 242846
1 1380 234323
1 1381 345531
1 1382 42311
1 1383 336331
1 1384 16652
2 1385 240637
1 1386 309501
0 1387 28530
1 1388 334530
1 1389 347571
0 1390 160997
1 1391 241403
2 1392 146326
2 1393 335023
1 1394 18813
1 1395 161722
1 1396 243299
1 1397 247738
0 1398 24319
2 1399 231674
1 1400 221597
1 1401 229586
1 1402 292654
0 1403 204534
1 1404 309497
1 1405 242997
0 1406 203418
1 1407 165071
0 1408 32147
1 1409 14717
1 1410 149211
1 1411 38924
1 1412 237106
1 1413 234706
0 1414 11739
1 1415 38725
1 1416 231883
2 1417 237225
1 1418 312244
1 1419 159769
1 1420 16592
1 1421 15612
1 1422 313573
1 1423 335334
1 1424 314175
1 1425 160596
1 1426 30456
1 1427 20637
1 1428 41212
1 1429 203829
1 1430 165252
2 1431 144327
1 1432 10758
1 1433 172893
1 1434 203096
1 1435 14982
0 1436 322110
1 1437 172178
0 1438 243854
1 1439 2585
1 1440 248548
1 1441 179470
2 1442 146167
0 1443 246725
0 1444 304528
1 1445 15925
1 1446 349153
1 1447 291676
1 1448 22079
1 1449 176107
1 1450 291432
0 1451 235153
2 1452 144443
0 1453 247488
1 1454 157615
1 1455 14255
1 1456 292575
0 1457 170995
1 1458 321263
1 1459 44004
1 1460 336381
0 1461 247252
1 1462 292640
1 1463 222937
1 1464 237426
0 1465 247479
1 1466 301049
1 1467 336661
1 1468 31070
1 1469 346976
2 1470 237775
1 1471 230398
2 1472 219272
1 1473 164401
1 1474 221021
1 1475 42244
1 1476 160482
1 1477 288736
1 1478 299295
0 1479 28417
1 1480 162015
1 1481 243158
1 1482 272387
1 1483 57169
1 1484 336242
2 1485 144737
1 1486 164889
1 1487 301620
1 1488 336670
1 1489 334362
1 1490 236566
2 1491 18035
1 1492 334356
1 1493 334664
1 1494 234044
0 1495 246497
2 1496 349230
1 1497 147422
0 1498 204539
1 1499 22577
1 1500 161424
0 1501 245005
1 1502 342717
1 1503 330024
0 1504 12081
0 1505 15075
1 1506 310
0 1507 302647
1 1508 164263
1 1509 316010
1 1510 206031
1 1511 346040
1 1512 42391
1 1513 336055
1 1514 336642
1 1515 232847
1 1516 314751
1 1517 11541
1 1518 1384
1 1519 339690
1 1520 332636
0 1521 10023
1 1522 305138
1 1523 337697
1 1524 61546
1 1525 94339
1 1526 160595
1 1527 238352
1 1528 182583
1 1529 40185
1 1530 11697
2 1531 146571
0 1532 204624
1 1533 289918
0 1534 231971
1 1535 300807
0 1536 177117
1 1537 334489
0 1538 16283
0 1539 25786
1 1540 345565
1 1541 41539
1 1542 340496
1 1543 315561
0 1544 26730
0 1545 32430
1 1546 14731
1 1547 310713
1 1548 350376
2 1549 159551
1 1550 35859
0 1551 245022
0 1552 248049
1 1553 149542
1 1554 14855
1 1555 291040
1 1556 31762
1 1557 30607
1 1558 243583
1 1559 15017
0 1560 36697
1 1561 5120
1 1562 2120
1 1563 337800
1 1564 341694
1 1565 41721
1 1566 17961
1 1567 248018
1 1568 36909
1 1569 224339
1 1570 14586
1 1571 321586
0 1572 182152
1 1573 320337
1 1574 333295
1 1575 42771
1 1576 25391
1 1577 340908
1 1578 35861
1 1579 30350
1 1580 171243
1 1581 16801
1 1582 339196
2 1583 19655
1 1584 169630
1 1585 231843
1 1586 223760
1 1587 20446
1 1588 341424
1 1589 20429
0 1590 19854
1 1591 150439
1 1592 43958
1 1593 16493
1 1594 28912
1 1595 316230
1 1596 15894
1 1597 301224
0 1598 147785
1 1599 235041
1 1600 17550
1 1601 316578
1 1602 298243
1 1603 293307
1 1604 205267
0 1605 14467
2 1606 146056
0 1607 158995
1 1608 23735
1 1609 228799
1 1610 288846
1 1611 301424
1 1612 19546
0 1613 12650
0 1614 25947
1 1615 23776
2 1616 144485
0 1617 156305
1 1618 17761
1 1619 2539
0 1620 13590
1 1621 47503
1 1622 21770
1 1623 142131
1 1624 235728
1 1625 337190
1 1626 178154
0 1627 29519
1 1628 147977
1 1629 315790
1 1630 341957
1 1631 15971
2 1632 236098
0 1633 204809
2 1634 144060
1 1635 143855
1 1636 12959
1 1637 321727
1 1638 29888
1 1639 161447
1 1640 275457
1 1641 62025
1 1642 239730
0 1643 309199
1 1644 344789
1 1645 30247
1 1646 344652
0 1647 31441
0 1648 245996
1 1649 334723
0 1650 12511
1 1651 343149
1 1652 229047
1 1653 336364
0 1654 31856
1 1655 19564
1 1656 347663
1 1657 308289
1 1658 181052
1 1659 344129
1 1660 299823
1 1661 180681
1 1662 23435
0 1663 242964
1 1664 13945
0 1665 35205
1 1666 20114
0 1667 32691
1 1668 305095
1 1669 223056
1 1670 201650
1 1671 342402
0 1672 19532
1 1673 205386
1 1674 148780
1 1675 34843
1 1676 241623
1 1677 341179
1 1678 147936
1 1679 340994
1 1680 12656
1 1681 227930
1 1682 238791
0 1683 35710
2 1684 144510
1 1685 327221
1 1686 298009
1 1687 149369
1 1688 16288
1 1689 58664
1 1690 350327
0 1691 333807
1 1692 691
1 1693 234850
0 1694 31996
1 1695 242976
1 1696 31569
1 1697 221466
0 1698 181598
1 1699 313375
1 1700 305411
1 1701 178290
1 1702 42009
1 1703 24646
0 1704 171106
1 1705 15354
0 1706 185554
1 1707 245876
0 1708 326426
2 1709 146882
1 1710 334635
1 1711 233749
1 1712 21
1 1713 343541
1 1714 44941
1 1715 674
1 1716 24887
1 1717 331589
0 1718 181249
1 1719 2012
1 1720 162514
0 1721 177930
1 1722 309285
2 1723 146606
1 1724 33729
1 1725 335409
1 1726 54895
2 1727 57862
1 1728 339272
0 1729 162239
1 1730 173381
0 1731 159624
1 1732 228291
0 1733 19321
1 1734 34398
0 1735 205230
1 1736 160321
0 1737 185065
1 1738 21417
1 1739 244128
0 1740 181271
1 1741 1583
0 1742 178834
1 1743 247137
1 1744 308652
0 1745 19685
1 1746 340498
1 1747 320932
1 1748 340430
1 1749 333845
0 1750 169890
1 1751 157678
1 1752 305542
1 1753 226034
1 1754 148902
1 1755 224353
1 1756 241015
0 1757 11089
1 1758 299293
1 1759 230409
1 1760 230322
1 1761 316505
1 1762 340517
1 1763 340493
1 1764 11184
1 1765 20376
1 1766 315108
1 1767 31658
1 1768 295987
0 1769 246442
1 1770 163823
1 1771 336071
1 1772 205451
1 1773 148144
1 1774 202899
1 1775 16541
1 1776 292291
1 1777 299244
1 1778 294284
0 1779 206091
2 1780 146620
0 1781 247113
0 1782 182116
1 1783 183374
1 1784 312966
1 1785 18411
1 1786 17955
1 1787 34993
1 1788 30141
1 1789 289900
1 1790 148803
1 1791 236039
0 1792 11969
0 1793 12054
0 1794 247306
1 1795 298077
1 1796 159890
2 1797 16081
1 1798 302323
1 1799 296507
1 1800 205574
1 1801 330967
0 1802 336927
1 1803 235471
1 1804 16215
1 1805 344881
1 1806 241891
0 1807 246044
1 1808 1111
1 1809 34622
1 1810 149284
1 1811 239337
1 1812 159772
1 1813 18303
1 1814 25350
1 1815 16529
1 1816 12928
1 1817 241565
1 1818 302296
1 1819 241485
1 1820 24321
1 1821 314314
1 1822 9916
1 1823 40354
1 1824 241779
1 1825 348301
1 1826 10160
1 1827 150857
1 1828 342209
1 1829 293411
1 1830 32363
0 1831 42502
0 1832 12398
1 1833 18522
1 1834 337541
1 1835 349225
0 1836 247526
1 1837 244353
1 1838 298297
1 1839 221151
1 1840 290402
1 1841 25080
0 1842 19497
1 1843 2751
1 1844 325663
1 1845 231191
1 1846 317908
1 1847 231757
1 1848 299141
2 1849 315640
1 1850 161594
1 1851 299085
0 1852 243899
1 1853 158665
1 1854 321156
1 1855 332616
0 1856 15990
1 1857 345322
1 1858 223606
1 1859 282910
1 1860 173135
0 1861 245233
0 1862 180677
1 1863 163747
2 1864 146856
0 1865 181964
1 1866 33638
1 1867 349259
1 1868 161471
1 1869 158202
1 1870 230540
1 1871 235432
1 1872 293428
1 1873 39639
1 1874 20224
1 1875 35928
1 1876 39485
